lat,lng,pred
38.876,-120.473,91.68025227431448
38.892,-120.473,91.85647965848416
38.908,-120.473,91.96911739683578
38.924,-120.473,92.12956649689453
38.941,-120.473,92.20886804100147
38.957,-120.473,92.38688777105807
38.973,-120.473,92.43369780810843
38.99,-120.473,92.58880952059899
39.006,-120.473,92.69991613764233
39.022,-120.473,92.79559519704112
39.039,-120.473,92.8821990417589
39.055,-120.473,93.06465536415324
39.071,-120.473,93.14437835576364
39.088,-120.473,93.24967284305491
39.104,-120.473,93.34422585856753
39.12,-120.473,93.48557623309719
39.137,-120.473,93.65612261063431
39.153,-120.473,93.73209016526395
39.169,-120.473,93.86704815701835
39.186,-120.473,94.01296033904663
39.202,-120.473,94.10331602383259
39.218,-120.473,94.22562094455145
39.235,-120.473,94.35343648781316
39.251,-120.473,94.49991296628403
39.267,-120.473,94.61667540049363
39.284,-120.473,94.63497070046482
39.3,-120.473,94.78925591646549
38.5,-120.453,86.67863906412595
38.516,-120.453,87.07458212388805
38.533,-120.453,87.64749189127357
38.549,-120.453,87.96064639058308
38.565,-120.453,88.40003832506157
38.582,-120.453,88.82565710090806
38.598,-120.453,89.15301641271319
38.614,-120.453,89.49665709249365
38.631,-120.453,89.8016009624153
38.647,-120.453,90.10346077776639
38.663,-120.453,90.35589465762997
38.68,-120.453,90.66949491999468
38.696,-120.453,90.84789461408688
38.712,-120.453,91.17345145375415
38.729,-120.453,91.44898825535914
38.745,-120.453,91.60721103942065
38.761,-120.453,91.80394708803854
38.778,-120.453,92.04529009821202
38.794,-120.453,92.12504245945554
38.81,-120.453,92.30970970703463
38.827,-120.453,92.46658612949382
38.843,-120.453,92.67537417206842
38.859,-120.453,92.69970171734434
38.876,-120.453,92.79996875970838
38.892,-120.453,92.9351205916874
38.908,-120.453,93.07678871097505
38.924,-120.453,93.13470863569592
38.941,-120.453,93.28573014356051
38.957,-120.453,93.34043583602818
38.973,-120.453,93.51718054244688
38.99,-120.453,93.56595285920757
39.006,-120.453,93.720257855936
39.022,-120.453,93.72984153668318
39.039,-120.453,93.83402819401438
39.055,-120.453,93.90827507726961
39.071,-120.453,94.02702408291059
39.088,-120.453,94.10987379512883
39.104,-120.453,94.27447959945766
39.12,-120.453,94.2746327890942
39.137,-120.453,94.37395869742325
39.153,-120.453,94.49775246677548
39.169,-120.453,94.57988099820435
39.186,-120.453,94.67832464067881
39.202,-120.453,94.7464412532548
39.218,-120.453,94.85590413088224
39.235,-120.453,94.99646116441124
39.251,-120.453,95.01701738842385
39.267,-120.453,95.16599620239994
39.284,-120.453,95.19387106038216
39.3,-120.453,95.28693393364797
38.5,-120.433,88.08575117173889
38.516,-120.433,88.50765321404906
38.533,-120.433,89.01604167917088
38.549,-120.433,89.34601592573551
38.565,-120.433,89.80004181541733
38.582,-120.433,90.26218882270896
38.598,-120.433,90.5118794079335
38.614,-120.433,90.87839552466542
38.631,-120.433,91.16192386902024
38.647,-120.433,91.49257086280873
38.663,-120.433,91.71395844129734
38.68,-120.433,91.99927954438877
38.696,-120.433,92.23683336400845
38.712,-120.433,92.44311031352673
38.729,-120.433,92.61027178503261
38.745,-120.433,92.78323961558513
38.761,-120.433,93.02427676760003
38.778,-120.433,93.20448854751095
38.794,-120.433,93.32132137193109
38.81,-120.433,93.4318838673508
38.827,-120.433,93.60086300511358
38.843,-120.433,93.7206458702322
38.859,-120.433,93.82336214061236
38.876,-120.433,93.90234281063935
38.892,-120.433,94.02618127373518
38.908,-120.433,94.10226184097378
38.924,-120.433,94.19715541127266
38.941,-120.433,94.24975305503588
38.957,-120.433,94.31027641743857
38.973,-120.433,94.46058584228942
38.99,-120.433,94.4767170731264
39.006,-120.433,94.61346660101545
39.022,-120.433,94.6229448706837
39.039,-120.433,94.69212647878025
39.055,-120.433,94.79084261435116
39.071,-120.433,94.88161856464548
39.088,-120.433,94.9553342759152
39.104,-120.433,94.94112408852051
39.12,-120.433,95.03356332972166
39.137,-120.433,95.15570835970631
39.153,-120.433,95.16804119632447
39.169,-120.433,95.26516869347635
39.186,-120.433,95.3622364655488
39.202,-120.433,95.40211176155219
39.218,-120.433,95.47473145278927
39.235,-120.433,95.61726146060481
39.251,-120.433,95.60617828111168
39.267,-120.433,95.7160826080919
39.284,-120.433,95.74442341334966
39.3,-120.433,95.77859353276727
38.5,-120.412,89.57834274630167
38.516,-120.412,90.00501118485751
38.533,-120.412,90.43281813374543
38.549,-120.412,90.82520104801637
38.565,-120.412,91.2309481453518
38.582,-120.412,91.56689017534279
38.598,-120.412,91.90269737995374
38.614,-120.412,92.2194948561286
38.631,-120.412,92.5139995920083
38.647,-120.412,92.86853406099823
38.663,-120.412,93.03242997371012
38.68,-120.412,93.36093913501698
38.696,-120.412,93.55414644167129
38.712,-120.412,93.68837445332503
38.729,-120.412,93.89232648249565
38.745,-120.412,94.06262737016213
38.761,-120.412,94.2653687978359
38.778,-120.412,94.36764101933467
38.794,-120.412,94.49825843427143
38.81,-120.412,94.65489431564838
38.827,-120.412,94.74015898126807
38.843,-120.412,94.84088357953604
38.859,-120.412,94.90636083169201
38.876,-120.412,95.01176195678573
38.892,-120.412,95.09401876547479
38.908,-120.412,95.18284987378948
38.924,-120.412,95.20845287112809
38.941,-120.412,95.32006557278133
38.957,-120.412,95.37243156679375
38.973,-120.412,95.4060820410581
38.99,-120.412,95.48141236081185
39.006,-120.412,95.48731042257481
39.022,-120.412,95.57566415235175
39.039,-120.412,95.56495378558897
39.055,-120.412,95.65902857340545
39.071,-120.412,95.74475400281379
39.088,-120.412,95.68619389637229
39.104,-120.412,95.74968503588933
39.12,-120.412,95.8047789585768
39.137,-120.412,95.85269010617932
39.153,-120.412,95.88254440805689
39.169,-120.412,95.91903335975805
39.186,-120.412,96.01608100970184
39.202,-120.412,96.00276836840823
39.218,-120.412,96.07450255036785
39.235,-120.412,96.15091745742724
39.251,-120.412,96.17080223981702
39.267,-120.412,96.27217631232617
39.284,-120.412,96.23693898762481
39.3,-120.412,96.2621091977072
38.5,-120.392,90.9726675602896
38.516,-120.392,91.34156205469462
38.533,-120.392,91.77923472812266
38.549,-120.392,92.16148883098803
38.565,-120.392,92.45154076072292
38.582,-120.392,92.83358243601731
38.598,-120.392,93.21408577462542
38.614,-120.392,93.50560068981054
38.631,-120.392,93.7697823438469
38.647,-120.392,94.01035931716608
38.663,-120.392,94.28325835446533
38.68,-120.392,94.49523400179068
38.696,-120.392,94.67482474698137
38.712,-120.392,94.87013319198924
38.729,-120.392,95.05900089067883
38.745,-120.392,95.22042350283121
38.761,-120.392,95.34263493590076
38.778,-120.392,95.4561844878141
38.794,-120.392,95.59712376470169
38.81,-120.392,95.72589896249954
38.827,-120.392,95.79626396685501
38.843,-120.392,95.87292667560234
38.859,-120.392,95.95308953715764
38.876,-120.392,95.97341440298116
38.892,-120.392,96.07031354397263
38.908,-120.392,96.17035144659508
38.924,-120.392,96.24952261335208
38.941,-120.392,96.18413229618598
38.957,-120.392,96.26045462370104
38.973,-120.392,96.28547945165185
38.99,-120.392,96.25491276468354
39.006,-120.392,96.35585843105349
39.022,-120.392,96.34455489417468
39.039,-120.392,96.39480298768669
39.055,-120.392,96.41245218733025
39.071,-120.392,96.43392829678903
39.088,-120.392,96.46615787701472
39.104,-120.392,96.47137830972083
39.12,-120.392,96.44224477353198
39.137,-120.392,96.50790223071438
39.153,-120.392,96.52839730079333
39.169,-120.392,96.54602083164228
39.186,-120.392,96.63391320637479
39.202,-120.392,96.5469574091526
39.218,-120.392,96.56028656244787
39.235,-120.392,96.65429305255508
39.251,-120.392,96.64650050988809
39.267,-120.392,96.67601304040846
39.284,-120.392,96.64395774344658
39.3,-120.392,96.66054085353106
38.5,-120.371,92.21555337292352
38.516,-120.371,92.68888855503172
38.533,-120.371,93.0923574525656
38.549,-120.371,93.50216170847997
38.565,-120.371,93.90542960967741
38.582,-120.371,94.16251276099591
38.598,-120.371,94.45302748264879
38.614,-120.371,94.7554082677026
38.631,-120.371,95.06230393392774
38.647,-120.371,95.31465848546314
38.663,-120.371,95.5097989900489
38.68,-120.371,95.7051090798747
38.696,-120.371,95.87023904705177
38.712,-120.371,96.02340658618584
38.729,-120.371,96.24447328793183
38.745,-120.371,96.37856208518929
38.761,-120.371,96.47563656618847
38.778,-120.371,96.5273158717163
38.794,-120.371,96.6834793620588
38.81,-120.371,96.76299947667515
38.827,-120.371,96.82149358830323
38.843,-120.371,96.9547468817791
38.859,-120.371,96.99665906192712
38.876,-120.371,96.98003506700817
38.892,-120.371,96.99287848265817
38.908,-120.371,97.0603788173513
38.924,-120.371,97.04830972957556
38.941,-120.371,97.10768649138716
38.957,-120.371,97.1164222102482
38.973,-120.371,97.11515446582094
38.99,-120.371,97.13188340136233
39.006,-120.371,97.15265289588802
39.022,-120.371,97.11028830170967
39.039,-120.371,97.111666204621
39.055,-120.371,97.13323290703117
39.071,-120.371,97.09321956345191
39.088,-120.371,97.1351310196719
39.104,-120.371,97.1381356401112
39.12,-120.371,97.05591421285555
39.137,-120.371,97.09172947111487
39.153,-120.371,97.09158507622551
39.169,-120.371,97.05580861887458
39.186,-120.371,97.11013179094225
39.202,-120.371,97.07474138197878
39.218,-120.371,97.07467053931069
39.235,-120.371,97.05030315237875
39.251,-120.371,97.07319101209212
39.267,-120.371,97.08144676322259
39.284,-120.371,97.07368028648361
39.3,-120.371,97.1056144244526
38.5,-120.351,93.58675963386216
38.516,-120.351,93.918783932762
38.533,-120.351,94.38845974077363
38.549,-120.351,94.71298615435126
38.565,-120.351,94.96189669447058
38.582,-120.351,95.39644680400092
38.598,-120.351,95.62469510192666
38.614,-120.351,95.94440438442017
38.631,-120.351,96.17541923785048
38.647,-120.351,96.4178963186374
38.663,-120.351,96.603159596735
38.68,-120.351,96.8020417500041
38.696,-120.351,96.98097815305778
38.712,-120.351,97.11457263377552
38.729,-120.351,97.29995206618338
38.745,-120.351,97.35413584255033
38.761,-120.351,97.5315262128375
38.778,-120.351,97.63658315610607
38.794,-120.351,97.69036144859453
38.81,-120.351,97.75980581874276
38.827,-120.351,97.76209280242165
38.843,-120.351,97.83245858647037
38.859,-120.351,97.86044308134322
38.876,-120.351,97.8824038542314
38.892,-120.351,97.92122447570068
38.908,-120.351,97.8851128518583
38.924,-120.351,97.90178269133703
38.941,-120.351,97.91217354528098
38.957,-120.351,97.8685814547763
38.973,-120.351,97.91692589119474
38.99,-120.351,97.85398316048068
39.006,-120.351,97.8817431196127
39.022,-120.351,97.82489482958151
39.039,-120.351,97.78620162480122
39.055,-120.351,97.79263641654224
39.071,-120.351,97.76524814828588
39.088,-120.351,97.73644550784114
39.104,-120.351,97.67805702584482
39.12,-120.351,97.6556311136915
39.137,-120.351,97.63415907778513
39.153,-120.351,97.57353350065469
39.169,-120.351,97.58478497158505
39.186,-120.351,97.53438313608073
39.202,-120.351,97.54639619908463
39.218,-120.351,97.57168399009258
39.235,-120.351,97.55113398793574
39.251,-120.351,97.47346749820284
39.267,-120.351,97.43050826210265
39.284,-120.351,97.37647963534025
39.3,-120.351,97.38555752932749
38.5,-120.331,94.81022911500338
38.516,-120.331,95.24267997199188
38.533,-120.331,95.55528753774243
38.549,-120.331,95.86792646016153
38.565,-120.331,96.15097004381224
38.582,-120.331,96.54208220328098
38.598,-120.331,96.75753503096401
38.614,-120.331,97.07793051689444
38.631,-120.331,97.31809772037897
38.647,-120.331,97.49732776737699
38.663,-120.331,97.72785627059531
38.68,-120.331,97.80772365698868
38.696,-120.331,98.03176352889834
38.712,-120.331,98.19015131896029
38.729,-120.331,98.25905413452158
38.745,-120.331,98.40285258893536
38.761,-120.331,98.47099918175726
38.778,-120.331,98.60710311987795
38.794,-120.331,98.60244369933964
38.81,-120.331,98.64852459445297
38.827,-120.331,98.65995785194376
38.843,-120.331,98.6577426447877
38.859,-120.331,98.72979713781939
38.876,-120.331,98.6684847392992
38.892,-120.331,98.69531253251482
38.908,-120.331,98.73448920523546
38.924,-120.331,98.657250090513
38.941,-120.331,98.62098567729177
38.957,-120.331,98.67458235021552
38.973,-120.331,98.64633365092702
38.99,-120.331,98.61434497062892
39.006,-120.331,98.51811678418244
39.022,-120.331,98.49680596177757
39.039,-120.331,98.4435709057704
39.055,-120.331,98.40478644921372
39.071,-120.331,98.39228434863014
39.088,-120.331,98.30070189788799
39.104,-120.331,98.2669143824856
39.12,-120.331,98.15511971304012
39.137,-120.331,98.14962693092458
39.153,-120.331,98.07774249084854
39.169,-120.331,98.02592543166094
39.186,-120.331,98.02032835880931
39.202,-120.331,97.98774265616613
39.218,-120.331,97.92188346688607
39.235,-120.331,97.87649311185177
39.251,-120.331,97.77393177379153
39.267,-120.331,97.79275046288906
39.284,-120.331,97.65210918702411
39.3,-120.331,97.6019206804799
38.5,-120.31,96.03388957770417
38.516,-120.31,96.36940472867727
38.533,-120.31,96.7751072985213
38.549,-120.31,97.01616563692649
38.565,-120.31,97.37157049885809
38.582,-120.31,97.65601986477459
38.598,-120.31,97.95083656918096
38.614,-120.31,98.19905341873788
38.631,-120.31,98.44091373651028
38.647,-120.31,98.57739275201938
38.663,-120.31,98.71270852992791
38.68,-120.31,98.90307394016787
38.696,-120.31,99.04320319772197
38.712,-120.31,99.18773229210757
38.729,-120.31,99.32265154700629
38.745,-120.31,99.31665433985738
38.761,-120.31,99.42703394544021
38.778,-120.31,99.47709966392064
38.794,-120.31,99.48865023118185
38.81,-120.31,99.54728775540944
38.827,-120.31,99.57159086734075
38.843,-120.31,99.60374366395135
38.859,-120.31,99.59094902162461
38.876,-120.31,99.48167766129947
38.892,-120.31,99.50516479227646
38.908,-120.31,99.49246114166142
38.924,-120.31,99.45188616009132
38.941,-120.31,99.44682691147938
38.957,-120.31,99.394659500629
38.973,-120.31,99.29720560004789
38.99,-120.31,99.18960459490937
39.006,-120.31,99.19430307091311
39.022,-120.31,99.11901097218518
39.039,-120.31,99.04421436518805
39.055,-120.31,99.02534160635832
39.071,-120.31,98.88417422842147
39.088,-120.31,98.89113730930227
39.104,-120.31,98.75326330467838
39.12,-120.31,98.65998399833461
39.137,-120.31,98.61897077587074
39.153,-120.31,98.53001194527121
39.169,-120.31,98.5402436811714
39.186,-120.31,98.46212026288816
39.202,-120.31,98.31780439818019
39.218,-120.31,98.25011524554199
39.235,-120.31,98.25253735140453
39.251,-120.31,98.14010192939958
39.267,-120.31,98.02719318883675
39.284,-120.31,97.9262047199145
39.3,-120.31,97.88726615435479
38.5,-120.29,97.10501476906367
38.516,-120.29,97.51801378463868
38.533,-120.29,97.89318300410737
38.549,-120.29,98.12289728346693
38.565,-120.29,98.46422504932247
38.582,-120.29,98.70822106087213
38.598,-120.29,98.93575394086892
38.614,-120.29,99.19178773199087
38.631,-120.29,99.44059319036894
38.647,-120.29,99.57243227813302
38.663,-120.29,99.70979465714848
38.68,-120.29,99.89541974901613
38.696,-120.29,100.01508754710221
38.712,-120.29,100.13684028367967
38.729,-120.29,100.10256014247395
38.745,-120.29,100.24448118947035
38.761,-120.29,100.26685199891237
38.778,-120.29,100.2936189195359
38.794,-120.29,100.40879339256927
38.81,-120.29,100.40553475375727
38.827,-120.29,100.32232954693646
38.843,-120.29,100.35498935681055
38.859,-120.29,100.32537139873979
38.876,-120.29,100.30123626836324
38.892,-120.29,100.26241753606693
38.908,-120.29,100.13647986964935
38.924,-120.29,100.10314670990032
38.941,-120.29,100.05193873845317
38.957,-120.29,100.02706141612518
38.973,-120.29,99.8830291354926
38.99,-120.29,99.88360749384408
39.006,-120.29,99.74307939572265
39.022,-120.29,99.6122249112002
39.039,-120.29,99.63898659967228
39.055,-120.29,99.45581345371373
39.071,-120.29,99.39552402710926
39.088,-120.29,99.33226193399248
39.104,-120.29,99.18120032221569
39.12,-120.29,99.1438246004086
39.137,-120.29,99.01477496112007
39.153,-120.29,98.92578864711955
39.169,-120.29,98.80888903471912
39.186,-120.29,98.71620400340272
39.202,-120.29,98.68716784433548
39.218,-120.29,98.52022407874435
39.235,-120.29,98.47304563359314
39.251,-120.29,98.36952305283428
39.267,-120.29,98.31341748212654
39.284,-120.29,98.17223244833303
39.3,-120.29,98.0679134026135
38.5,-120.269,98.24937757544734
38.516,-120.269,98.64401780679681
38.533,-120.269,98.96726648338729
38.549,-120.269,99.28018506083406
38.565,-120.269,99.49850603788485
38.582,-120.269,99.73503227461751
38.598,-120.269,99.9366741307935
38.614,-120.269,100.15549816621731
38.631,-120.269,100.342896984334
38.647,-120.269,100.57647010919179
38.663,-120.269,100.68919290586085
38.68,-120.269,100.78043566190566
38.696,-120.269,100.92437450023981
38.712,-120.269,101.01775639750765
38.729,-120.269,101.02714391514841
38.745,-120.269,101.16536857973756
38.761,-120.269,101.13822354998406
38.778,-120.269,101.15758003563337
38.794,-120.269,101.20453406866706
38.81,-120.269,101.16785130558276
38.827,-120.269,101.12248465919153
38.843,-120.269,101.06281612751741
38.859,-120.269,101.1043049223963
38.876,-120.269,101.0031574662107
38.892,-120.269,100.92013636958997
38.908,-120.269,100.8222352044526
38.924,-120.269,100.78157097123962
38.941,-120.269,100.69177637359347
38.957,-120.269,100.61652500252934
38.973,-120.269,100.50242311600819
38.99,-120.269,100.42185332980353
39.006,-120.269,100.29814165805283
39.022,-120.269,100.15872024840293
39.039,-120.269,100.04804478690096
39.055,-120.269,99.9632615806386
39.071,-120.269,99.84160614260715
39.088,-120.269,99.828269149518
39.104,-120.269,99.67935426525982
39.12,-120.269,99.5545454401946
39.137,-120.269,99.40807156580746
39.153,-120.269,99.29877103968207
39.169,-120.269,99.16111823309491
39.186,-120.269,98.97629825918042
39.202,-120.269,98.94268459193593
39.218,-120.269,98.8031027786442
39.235,-120.269,98.75588350554507
39.251,-120.269,98.63218290344548
39.267,-120.269,98.46501933346768
39.284,-120.269,98.3943561284689
39.3,-120.269,98.268283578683
38.5,-120.249,99.29662220759349
38.516,-120.249,99.57997638208977
38.533,-120.249,99.94189138631849
38.549,-120.249,100.24021152252581
38.565,-120.249,100.44467533072593
38.582,-120.249,100.67735761197896
38.598,-120.249,100.93439629934402
38.614,-120.249,101.12046893704277
38.631,-120.249,101.24996798366762
38.647,-120.249,101.40737106613109
38.663,-120.249,101.55515788146312
38.68,-120.249,101.65720551646639
38.696,-120.249,101.71574980379773
38.712,-120.249,101.82188786614216
38.729,-120.249,101.90908300486664
38.745,-120.249,101.8865263499096
38.761,-120.249,101.87431933706907
38.778,-120.249,101.88150468874073
38.794,-120.249,101.82274847183098
38.81,-120.249,101.83026764148633
38.827,-120.249,101.80739801384604
38.843,-120.249,101.73743520800512
38.859,-120.249,101.70453422435739
38.876,-120.249,101.61406593285594
38.892,-120.249,101.5428322346179
38.908,-120.249,101.47295226855115
38.924,-120.249,101.30827178025659
38.941,-120.249,101.24489770676473
38.957,-120.249,101.15266169836953
38.973,-120.249,100.97547937574791
38.99,-120.249,100.89773509665635
39.006,-120.249,100.78444981135694
39.022,-120.249,100.6395364726509
39.039,-120.249,100.53131174829933
39.055,-120.249,100.41383947212347
39.071,-120.249,100.29600338215177
39.088,-120.249,100.11690808966134
39.104,-120.249,99.95091498353928
39.12,-120.249,99.86937446873674
39.137,-120.249,99.71171320880438
39.153,-120.249,99.53268097956621
39.169,-120.249,99.45371616469514
39.186,-120.249,99.27164224698849
39.202,-120.249,99.16981199892236
39.218,-120.249,99.01024901716147
39.235,-120.249,98.86394615762084
39.251,-120.249,98.78381831375637
39.267,-120.249,98.7021664287349
39.284,-120.249,98.47973538017447
39.3,-120.249,98.36686178679852
38.5,-120.229,100.26628677872607
38.516,-120.229,100.61043798045279
38.533,-120.229,100.9075425571089
38.549,-120.229,101.11979554524343
38.565,-120.229,101.39343060434419
38.582,-120.229,101.6040727235696
38.598,-120.229,101.78885391795924
38.614,-120.229,102.00766900745201
38.631,-120.229,102.09778937128196
38.647,-120.229,102.26577752375128
38.663,-120.229,102.31549081795087
38.68,-120.229,102.45754929031422
38.696,-120.229,102.48911326930744
38.712,-120.229,102.49508028177965
38.729,-120.229,102.62364688968445
38.745,-120.229,102.59731186558245
38.761,-120.229,102.61149776416802
38.778,-120.229,102.61401714477786
38.794,-120.229,102.6057621894885
38.81,-120.229,102.50795008814744
38.827,-120.229,102.47677855042006
38.843,-120.229,102.37823473981798
38.859,-120.229,102.3134359212385
38.876,-120.229,102.15132142863237
38.892,-120.229,102.02877927510761
38.908,-120.229,101.93723046002064
38.924,-120.229,101.8575090382689
38.941,-120.229,101.6732909716551
38.957,-120.229,101.51577405364522
38.973,-120.229,101.49807672430717
38.99,-120.229,101.28971465835022
39.006,-120.229,101.19144320365878
39.022,-120.229,101.06257553806097
39.039,-120.229,100.8665030035717
39.055,-120.229,100.78148937966769
39.071,-120.229,100.57558033253083
39.088,-120.229,100.40355909010944
39.104,-120.229,100.21142337182353
39.12,-120.229,100.11401745400129
39.137,-120.229,99.95042411053798
39.153,-120.229,99.81629538405107
39.169,-120.229,99.62962896075776
39.186,-120.229,99.50346313265511
39.202,-120.229,99.34366133778805
39.218,-120.229,99.20315159846861
39.235,-120.229,99.07056101847321
39.251,-120.229,98.83408346819554
39.267,-120.229,98.72426567846453
39.284,-120.229,98.52903105064945
39.3,-120.229,98.45794812041908
38.5,-120.208,101.24648639014282
38.516,-120.208,101.51052724191918
38.533,-120.208,101.79806038531218
38.549,-120.208,102.00669103777136
38.565,-120.208,102.31166963793814
38.582,-120.208,102.53718958024736
38.598,-120.208,102.70827428427084
38.614,-120.208,102.83177678436864
38.631,-120.208,103.00362152738958
38.647,-120.208,103.056925016558
38.663,-120.208,103.17002642648207
38.68,-120.208,103.26423760905148
38.696,-120.208,103.2329575737187
38.712,-120.208,103.30153312640417
38.729,-120.208,103.29219608972566
38.745,-120.208,103.22458549306779
38.761,-120.208,103.29497643600708
38.778,-120.208,103.1395033074758
38.794,-120.208,103.24272177666853
38.81,-120.208,103.10856028266193
38.827,-120.208,103.07290667754268
38.843,-120.208,102.93639034665318
38.859,-120.208,102.90096996582862
38.876,-120.208,102.71463099954806
38.892,-120.208,102.59436860209986
38.908,-120.208,102.47638795948365
38.924,-120.208,102.33410443476451
38.941,-120.208,102.19721289141604
38.957,-120.208,102.05910391386698
38.973,-120.208,101.87835408070794
38.99,-120.208,101.72564777672241
39.006,-120.208,101.51019365849307
39.022,-120.208,101.42936114616353
39.039,-120.208,101.210733540212
39.055,-120.208,101.10579277056632
39.071,-120.208,100.91524255727418
39.088,-120.208,100.74039625331822
39.104,-120.208,100.55957184593781
39.12,-120.208,100.33474117322805
39.137,-120.208,100.17650593150378
39.153,-120.208,100.05545676749124
39.169,-120.208,99.86893719480115
39.186,-120.208,99.67373890618995
39.202,-120.208,99.51001839833093
39.218,-120.208,99.37138011943206
39.235,-120.208,99.09328050063704
39.251,-120.208,98.99459054662316
39.267,-120.208,98.78282480342612
39.284,-120.208,98.62163351516391
39.3,-120.208,98.4828074777988
38.5,-120.188,102.14540575698118
38.516,-120.188,102.40879016581276
38.533,-120.188,102.64418085998356
38.549,-120.188,102.90246733997714
38.565,-120.188,103.09127693120803
38.582,-120.188,103.25839286556109
38.598,-120.188,103.38388991503034
38.614,-120.188,103.63457695165246
38.631,-120.188,103.72378964477599
38.647,-120.188,103.77243827906602
38.663,-120.188,103.84949692130903
38.68,-120.188,103.91166672539367
38.696,-120.188,103.89394092520796
38.712,-120.188,103.91595058521789
38.729,-120.188,103.94886064649849
38.745,-120.188,103.91651696911558
38.761,-120.188,103.87917414353225
38.778,-120.188,103.7985461589402
38.794,-120.188,103.68459584094057
38.81,-120.188,103.63174253628704
38.827,-120.188,103.51789177940324
38.843,-120.188,103.46831349570898
38.859,-120.188,103.34690524281274
38.876,-120.188,103.2452698842317
38.892,-120.188,103.02951865650542
38.908,-120.188,102.92825998709564
38.924,-120.188,102.76496697368428
38.941,-120.188,102.59855052209882
38.957,-120.188,102.42699008317203
38.973,-120.188,102.26036916187633
38.99,-120.188,102.0855257630145
39.006,-120.188,101.90084231454233
39.022,-120.188,101.71951738056991
39.039,-120.188,101.50102700563903
39.055,-120.188,101.36016054907599
39.071,-120.188,101.0955790454558
39.088,-120.188,100.91171017200008
39.104,-120.188,100.72087853913969
39.12,-120.188,100.58596573691854
39.137,-120.188,100.37718954572395
39.153,-120.188,100.20214705300461
39.169,-120.188,100.01763115778874
39.186,-120.188,99.72886669374847
39.202,-120.188,99.55480366404726
39.218,-120.188,99.37887221347218
39.235,-120.188,99.25864073446547
39.251,-120.188,99.0562536702257
39.267,-120.188,98.84719283788654
39.284,-120.188,98.6534172905768
39.3,-120.188,98.45491565319999
38.5,-120.167,103.00501492091195
38.516,-120.167,103.22508596914939
38.533,-120.167,103.47659753305072
38.549,-120.167,103.77289774791522
38.565,-120.167,103.84813743840361
38.582,-120.167,103.98645176864333
38.598,-120.167,104.20564438868321
38.614,-120.167,104.36511486243268
38.631,-120.167,104.44733609662624
38.647,-120.167,104.49409211800669
38.663,-120.167,104.522879790929
38.68,-120.167,104.55753605566979
38.696,-120.167,104.56992951439733
38.712,-120.167,104.51907903177317
38.729,-120.167,104.48361030280313
38.745,-120.167,104.4944286929915
38.761,-120.167,104.4261469271156
38.778,-120.167,104.3835701180813
38.794,-120.167,104.27976725758451
38.81,-120.167,104.21971691957313
38.827,-120.167,104.05117487212253
38.843,-120.167,103.89173637376383
38.859,-120.167,103.75949150792948
38.876,-120.167,103.6156343341849
38.892,-120.167,103.47499298977449
38.908,-120.167,103.3489812610783
38.924,-120.167,103.13174825705993
38.941,-120.167,102.9801094188347
38.957,-120.167,102.77002335406127
38.973,-120.167,102.55875736362938
38.99,-120.167,102.3466120755568
39.006,-120.167,102.1930521136976
39.022,-120.167,101.96429880650061
39.039,-120.167,101.78529125493428
39.055,-120.167,101.5729254920626
39.071,-120.167,101.37924245997893
39.088,-120.167,101.1352445278132
39.104,-120.167,100.92288560536922
39.12,-120.167,100.69054625284264
39.137,-120.167,100.54731618888977
39.153,-120.167,100.3010251862016
39.169,-120.167,100.09452485667126
39.186,-120.167,99.84114459939607
39.202,-120.167,99.62798402420614
39.218,-120.167,99.45111624333015
39.235,-120.167,99.19849493294491
39.251,-120.167,99.00951310373792
39.267,-120.167,98.81993630604389
39.284,-120.167,98.70924375591606
39.3,-120.167,98.42594362156552
38.5,-120.147,103.73133052282255
38.516,-120.147,103.93949752209062
38.533,-120.147,104.23264626920204
38.549,-120.147,104.43205756849724
38.565,-120.147,104.56955091621764
38.582,-120.147,104.73063525511031
38.598,-120.147,104.80762602092219
38.614,-120.147,104.89184854824504
38.631,-120.147,105.03828981553166
38.647,-120.147,105.10376912893024
38.663,-120.147,105.15639550500688
38.68,-120.147,105.1069524049018
38.696,-120.147,105.07328262674078
38.712,-120.147,105.11405722223378
38.729,-120.147,105.12720750491388
38.745,-120.147,105.0025208569578
38.761,-120.147,104.96461516996507
38.778,-120.147,104.7998704941747
38.794,-120.147,104.71328959310189
38.81,-120.147,104.5889551296748
38.827,-120.147,104.44304433040357
38.843,-120.147,104.31816295455234
38.859,-120.147,104.23746786229107
38.876,-120.147,104.03491017195532
38.892,-120.147,103.79086681266003
38.908,-120.147,103.64161212787292
38.924,-120.147,103.42665042191923
38.941,-120.147,103.3099156919774
38.957,-120.147,103.08664422661417
38.973,-120.147,102.823902876115
38.99,-120.147,102.63477139237092
39.006,-120.147,102.367538692562
39.022,-120.147,102.1536652988907
39.039,-120.147,101.88809351173104
39.055,-120.147,101.69620796165738
39.071,-120.147,101.42472206726548
39.088,-120.147,101.25145283160207
39.104,-120.147,101.07602218644084
39.12,-120.147,100.81036453101053
39.137,-120.147,100.55228539915218
39.153,-120.147,100.33327430746289
39.169,-120.147,100.08805034866904
39.186,-120.147,99.85225883228377
39.202,-120.147,99.6741693000713
39.218,-120.147,99.41326631613178
39.235,-120.147,99.22225699781588
